ADM4_EN,ADM3_EN,ADM4_PCODE,pop,pop_est
Barangay 176,Caloocan City,PH1307501176,266925.0,264722.6153795373
Barangay 177,Caloocan City,PH1307501177,87381.0,93660.82416933335
Barangay 178,Caloocan City,PH1307501178,112582.0,115360.472445459
Barangay 179,Caloocan City,PH1307501179,48602.0,52636.22856666354
Barangay 180,Caloocan City,PH1307501180,19513.0,23288.733873965903
Barangay 181,Caloocan City,PH1307501181,22582.0,21015.210659078355
Barangay 182,Caloocan City,PH1307501182,9621.0,7832.346991602129
Barangay 183,Caloocan City,PH1307501183,7634.0,6725.34354142128
Barangay 184,Caloocan City,PH1307501184,3139.0,4130.4322280941315
Barangay 185,Caloocan City,PH1307501185,28005.0,28044.08740458148
Barangay 186,Caloocan City,PH1307501186,26285.0,27121.584529430773
Barangay 187,Caloocan City,PH1307501187,25566.0,29942.65783795616
Barangay 188,Caloocan City,PH1307501188,33787.0,31912.647848761862
Acacia,City of Malabon,PH1307502001,4965.0,4217.515356765726
Baritan,City of Malabon,PH1307502002,12461.0,14470.136370493288
Bayan-bayanan,City of Malabon,PH1307502003,6708.0,6411.564489364911
Catmon,City of Malabon,PH1307502004,45841.0,43075.12546387087
Concepcion,City of Malabon,PH1307502005,13098.0,14546.604570825162
Dampalit,City of Malabon,PH1307502006,13710.0,22911.04925328104
Flores,City of Malabon,PH1307502007,3977.0,5588.0607934831805
Hulong Duhat,City of Malabon,PH1307502008,12265.0,17475.924860461608
Ibaba,City of Malabon,PH1307502009,8219.0,9623.228903303665
Longos,City of Malabon,PH1307502010,54411.0,41810.45907376678
Maysilo,City of Malabon,PH1307502011,10481.0,13746.629551968623
Muzon,City of Malabon,PH1307502012,6127.0,7582.11617136823
Niugan,City of Malabon,PH1307502013,7529.0,9793.81181173631
Panghulo,City of Malabon,PH1307502014,20317.0,22393.418358726805
Potrero,City of Malabon,PH1307502015,43411.0,34369.51496454971
San Agustin,City of Malabon,PH1307502016,10993.0,12087.857821692563
Santolan,City of Malabon,PH1307502017,13736.0,14676.01229446372
Tañong (Pob.),City of Malabon,PH1307502018,14836.0,13087.826595263237
Tinajeros,City of Malabon,PH1307502019,18677.0,20864.054352089304
Tonsuya,City of Malabon,PH1307502020,41669.0,36881.201236988985
Tugatog,City of Malabon,PH1307502021,26498.0,24316.88770553628
Sipac-Almacen,City of Navotas,PH1307503001,9097.0,10411.004462585033
Bagumbayan North,City of Navotas,PH1307503002,1283.0,2023.024
Bagumbayan South,City of Navotas,PH1307503003,4489.0,3956.594557823129
Bangculasi,City of Navotas,PH1307503004,8621.0,7761.806367346939
Daanghari,City of Navotas,PH1307503005,14837.0,16817.2471292517
Navotas East,City of Navotas,PH1307503006,2176.0,2786.818775510204
Navotas West,City of Navotas,PH1307503007,6293.0,5780.068571428571
"North Bay Blvd., North",City of Navotas,PH1307503008,14782.0,11105.988897959183
NBBS Kaunlaran,City of Navotas,PH1307503009,22647.0,31969.28402721088
San Jose (Pob.),City of Navotas,PH1307503010,24722.0,30813.270312925168
San Rafael Village,City of Navotas,PH1307503011,3346.0,3839.6169795918363
San Roque,City of Navotas,PH1307503012,20173.0,21716.543346938775
Tangos South,City of Navotas,PH1307503013,18971.0,18654.48321088435
Tanza 1,City of Navotas,PH1307503014,15795.0,16906.70057142857
NBBS Dagat-dagatan,City of Navotas,PH1307503015,33389.0,24049.213877551018
NBBS Proper,City of Navotas,PH1307503016,18689.0,4362.57556462585
Tangos North,City of Navotas,PH1307503017,17384.0,18358.59874829932
Tanza 2,City of Navotas,PH1307503018,16184.0,21565.160598639453
Arkong Bato,City of Valenzuela,PH1307504001,10746.0,12152.475181934851
Bagbaguin,City of Valenzuela,PH1307504002,15524.0,10786.061416458335
Balangkas,City of Valenzuela,PH1307504003,14658.0,19457.947203655756
Parada,City of Valenzuela,PH1307504004,21602.0,26182.42439596145
Bignay,City of Valenzuela,PH1307504005,53837.0,43655.305932448566
Bisig,City of Valenzuela,PH1307504006,1448.0,2420.81178923005
Canumay West (Canumay),City of Valenzuela,PH1307504007,26517.0,22852.46329033167
Karuhatan,City of Valenzuela,PH1307504008,42845.0,37420.37067974273
Coloong,City of Valenzuela,PH1307504009,13035.0,20232.606976209372
Dalandanan,City of Valenzuela,PH1307504010,20084.0,24934.361429069515
Gen. T. de Leon,City of Valenzuela,PH1307504011,99317.0,98602.35396621686
Isla,City of Valenzuela,PH1307504012,5161.0,6649.163047751871
Lawang Bato,City of Valenzuela,PH1307504013,23880.0,18382.030852886848
Lingunan,City of Valenzuela,PH1307504014,25423.0,25784.335346176955
Mabolo,City of Valenzuela,PH1307504015,1122.0,2350.877226430071
Malanday,City of Valenzuela,PH1307504016,19344.0,22744.87165525478
Malinta,City of Valenzuela,PH1307504017,53486.0,47399.49483312438
Mapulang Lupa,City of Valenzuela,PH1307504018,30775.0,22685.69625596249
Marulas,City of Valenzuela,PH1307504019,61583.0,58287.76830290576
Maysan,City of Valenzuela,PH1307504020,23501.0,26015.65736159227
Palasan,City of Valenzuela,PH1307504021,6786.0,9086.113582243455
Pariancillo Villa,City of Valenzuela,PH1307504022,1989.0,2167.971446799356
Paso de Blas,City of Valenzuela,PH1307504023,12882.0,12577.462140488571
Pasolo,City of Valenzuela,PH1307504024,8190.0,10205.066587043122
Poblacion,City of Valenzuela,PH1307504025,224.0,570.2356659075228
Pulo,City of Valenzuela,PH1307504026,1147.0,1398.6912559995844
Punturin,City of Valenzuela,PH1307504027,25170.0,26671.96633556131
Rincon,City of Valenzuela,PH1307504028,7097.0,6858.966736151809
Tagalag,City of Valenzuela,PH1307504029,3468.0,5879.882856952099
Ugong,City of Valenzuela,PH1307504030,56202.0,56033.723548044894
Viente Reales,City of Valenzuela,PH1307504031,18874.0,26908.667932730466
Wawang Pulo,City of Valenzuela,PH1307504032,4198.0,6035.890727813591
Canumay East (Canumay),City of Valenzuela,PH1307504033,15058.0,11781.284040919576
Almanza Uno,City of Las Piñas,PH1307601001,33683.0,39159.38476912315
Daniel Fajardo,City of Las Piñas,PH1307601002,10719.0,7958.685981351516
Elias Aldana,City of Las Piñas,PH1307601003,11758.0,10182.575643203603
Ilaya,City of Las Piñas,PH1307601004,7287.0,5597.577595683022
Manuyo Uno,City of Las Piñas,PH1307601005,13908.0,10939.644464259634
Pamplona Uno,City of Las Piñas,PH1307601006,19658.0,18070.286422581117
Pulang Lupa Uno,City of Las Piñas,PH1307601007,36908.0,33982.926705152546
Talon Uno,City of Las Piñas,PH1307601008,42677.0,30519.33684882121
Zapote,City of Las Piñas,PH1307601009,19994.0,18874.67204495315
Almanza Dos,City of Las Piñas,PH1307601010,36679.0,33732.14765817774
B. F. International Village,City of Las Piñas,PH1307601011,80621.0,58034.0568140763
Manuyo Dos,City of Las Piñas,PH1307601012,51459.0,46824.706582315455
Pamplona Dos,City of Las Piñas,PH1307601013,11443.0,13854.359425325349
Pamplona Tres,City of Las Piñas,PH1307601014,37234.0,41288.64082834324
Pilar,City of Las Piñas,PH1307601015,31420.0,39339.18861412396
Pulang Lupa Dos,City of Las Piñas,PH1307601016,32788.0,45253.78877862419
Talon Dos,City of Las Piñas,PH1307601017,44452.0,72631.29002006288
Talon Tres,City of Las Piñas,PH1307601018,33192.0,28006.81469894151
Talon Kuatro,City of Las Piñas,PH1307601019,17656.0,19428.27862035037
Talon Singko,City of Las Piñas,PH1307601020,42013.0,41870.63748453006
Bangkal,City of Makati,PH1307602001,18013.0,25017.62426952095
Bel-Air,City of Makati,PH1307602002,39354.0,38087.134529638315
Cembo,City of Makati,PH1307602003,25468.0,29632.29085519202
Comembo,City of Makati,PH1307602004,16299.0,20983.824806521763
Carmona,City of Makati,PH1307602005,3034.0,6228.186370870743
Dasmariñas,City of Makati,PH1307602006,4320.0,17151.715316672537
East Rembo,City of Makati,PH1307602007,26884.0,33617.68472463521
Forbes Park,City of Makati,PH1307602008,4183.0,11028.407731839774
Guadalupe Nuevo,City of Makati,PH1307602009,21596.0,23210.482110097317
Guadalupe Viejo,City of Makati,PH1307602010,13525.0,13618.106987085252
Kasilawan,City of Makati,PH1307602011,5007.0,4525.922997485087
La Paz,City of Makati,PH1307602012,6682.0,9019.57559926618
Magallanes,City of Makati,PH1307602013,5473.0,11891.6408169216
Olympia,City of Makati,PH1307602014,19035.0,21096.771191485743
Palanan,City of Makati,PH1307602015,11934.0,20895.08121833578
Pembo,City of Makati,PH1307602016,47030.0,55142.03865919887
Pinagkaisahan,City of Makati,PH1307602017,5323.0,5187.466109416953
Pio del Pilar,City of Makati,PH1307602018,55572.0,32076.773329769527
Pitogo,City of Makati,PH1307602019,16244.0,10576.622191983864
Poblacion,City of Makati,PH1307602020,17088.0,34505.12060649504
Post Proper Northside,City of Makati,PH1307602021,62277.0,24452.892344701064
Post Proper Southside,City of Makati,PH1307602022,68388.0,3928.920676961207
San Antonio,City of Makati,PH1307602023,18012.0,22661.885383129425
San Isidro,City of Makati,PH1307602024,6260.0,9350.347155232113
San Lorenzo,City of Makati,PH1307602025,14793.0,33754.833906377185
Santa Cruz,City of Makati,PH1307602026,6744.0,12988.834270857378
Singkamas,City of Makati,PH1307602027,7485.0,7147.8926484345575
South Cembo,City of Makati,PH1307602028,15458.0,14755.638435651023
Tejeros,City of Makati,PH1307602029,16019.0,13448.687409639286
Urdaneta,City of Makati,PH1307602030,4720.0,8245.086102370336
Valenzuela,City of Makati,PH1307602031,5598.0,6510.552333280686
West Rembo,City of Makati,PH1307602032,30157.0,33165.89918477931
Rizal,City of Makati,PH1307602033,46061.0,50132.05972615388
Alabang,City of Muntinlupa,PH1307603001,69215.0,51588.53475322795
Bayanan,City of Muntinlupa,PH1307603002,38358.0,32941.13973693737
Buli,City of Muntinlupa,PH1307603003,14802.0,12166.897701218777
Cupang,City of Muntinlupa,PH1307603004,57482.0,60862.25413297937
Poblacion,City of Muntinlupa,PH1307603005,124554.0,102366.31320139978
Putatan,City of Muntinlupa,PH1307603006,102146.0,110623.81063714251
Sucat,City of Muntinlupa,PH1307603007,59601.0,52893.51921684566
Tunasan,City of Muntinlupa,PH1307603008,63217.0,82491.67747677084
New Alabang Village,City of Muntinlupa,PH1307603009,22850.0,46290.85314347774
Baclaran,City of Parañaque,PH1307604001,35290.0,19244.78471771801
Don Galo,City of Parañaque,PH1307604002,12397.0,11078.124939624362
La Huerta,City of Parañaque,PH1307604003,11850.0,4216.772042283648
San Dionisio,City of Parañaque,PH1307604004,69550.0,61359.12827925976
Santo Niño,City of Parañaque,PH1307604005,33329.0,21835.988711480342
Tambo,City of Parañaque,PH1307604006,35356.0,28275.179160399104
B. F. Homes,City of Parañaque,PH1307604007,96523.0,107384.54004112445
Don Bosco,City of Parañaque,PH1307604008,56113.0,77008.25352248734
Marcelo Green Village,City of Parañaque,PH1307604009,34237.0,42303.58879704125
Merville,City of Parañaque,PH1307604010,34153.0,29614.45313470323
Moonwalk,City of Parañaque,PH1307604011,71860.0,77954.47969998483
San Antonio,City of Parañaque,PH1307604012,73832.0,72689.58019955012
San Isidro,City of Parañaque,PH1307604013,78765.0,80831.97776796434
San Martin de Porres,City of Parañaque,PH1307604014,15377.0,21729.234988890883
Sun Valley,City of Parañaque,PH1307604015,39136.0,44162.07405848502
Vitalez,City of Parañaque,PH1307604016,5477.0,3556.8399390033537
Barangay 1,Pasay City,PH1307605001,3935.0,426.94265268896953
Barangay 2,Pasay City,PH1307605002,1332.0,853.8853053779391
Barangay 3,Pasay City,PH1307605003,822.0,753.9625568762654
Barangay 4,Pasay City,PH1307605004,2195.0,2098.3777185351482
Barangay 5,Pasay City,PH1307605005,2837.0,354.27156286957046
Barangay 6,Pasay City,PH1307605006,595.0,436.02653891639443
Barangay 7,Pasay City,PH1307605007,1617.0,1289.9118442943334
Barangay 8,Pasay City,PH1307605008,1147.0,1680.5189520736035
Barangay 9,Pasay City,PH1307605009,263.0,90.83886227424884
Barangay 10,Pasay City,PH1307605010,1427.0,1580.59620357193
Barangay 11,Pasay City,PH1307605011,444.0,499.6137425083686
Barangay 12,Pasay City,PH1307605012,587.0,590.4526047826174
Barangay 13,Pasay City,PH1307605013,2949.0,3361.037904147207
Barangay 14,Pasay City,PH1307605014,4807.0,4096.832688568623
Barangay 15,Pasay City,PH1307605015,2393.0,1535.1767724348053
Barangay 16,Pasay City,PH1307605016,478.0,1208.1568682475095
Barangay 17,Pasay City,PH1307605017,1109.0,1298.9957305217583
Barangay 18,Pasay City,PH1307605018,991.0,1080.9824610635612
Barangay 19,Pasay City,PH1307605019,411.0,572.2848323277677
Barangay 20,Pasay City,PH1307605020,880.0,1244.492413157209
Barangay 21,Pasay City,PH1307605021,782.0,1008.3113712441622
Barangay 22,Pasay City,PH1307605022,1224.0,1162.7374371103851
Barangay 23,Pasay City,PH1307605023,1591.0,2570.7398023612423
Barangay 24,Pasay City,PH1307605024,767.0,699.4592395117161
Barangay 25,Pasay City,PH1307605025,498.0,426.94265268896953
Barangay 26,Pasay City,PH1307605026,944.0,781.21421555854
Barangay 27,Pasay City,PH1307605027,439.0,617.7042634648922
Barangay 28,Pasay City,PH1307605028,1077.0,2180.132694581972
Barangay 29,Pasay City,PH1307605029,1634.0,1580.59620357193
Barangay 30,Pasay City,PH1307605030,993.0,781.21421555854
Barangay 31,Pasay City,PH1307605031,1970.0,1753.1900418930027
Barangay 32,Pasay City,PH1307605032,1919.0,1026.479143699012
Barangay 33,Pasay City,PH1307605033,1018.0,2725.165868227465
Barangay 34,Pasay City,PH1307605034,1241.0,908.3886227424883
Barangay 35,Pasay City,PH1307605035,1083.0,1044.6469161538616
Barangay 36,Pasay City,PH1307605036,5575.0,2180.132694581972
Barangay 37,Pasay City,PH1307605037,1568.0,1135.4857784281103
Barangay 38,Pasay City,PH1307605038,1979.0,4378.433161618794
Barangay 39,Pasay City,PH1307605039,1224.0,1144.5696646555352
Barangay 40,Pasay City,PH1307605040,2291.0,2007.5388562608991
Barangay 41,Pasay City,PH1307605041,1502.0,1217.2407544749344
Barangay 42,Pasay City,PH1307605042,1675.0,2089.2938323077233
Barangay 43,Pasay City,PH1307605043,2734.0,2552.5720299063923
Barangay 44,Pasay City,PH1307605044,1506.0,2679.746437090341
Barangay 45,Pasay City,PH1307605045,1157.0,2098.3777185351482
Barangay 46,Pasay City,PH1307605046,5864.0,4151.336005933172
Barangay 47,Pasay City,PH1307605047,1277.0,1871.2805628495262
Barangay 48,Pasay City,PH1307605048,532.0,1108.2341197458359
Barangay 49,Pasay City,PH1307605049,415.0,917.4725089699132
Barangay 50,Pasay City,PH1307605050,490.0,490.5298562809437
Barangay 51,Pasay City,PH1307605051,2168.0,2534.4042574515424
Barangay 52,Pasay City,PH1307605052,2461.0,1862.1966766221012
Barangay 53,Pasay City,PH1307605053,840.0,1053.7308023812866
Barangay 54,Pasay City,PH1307605054,1499.0,872.0530778327889
Barangay 55,Pasay City,PH1307605055,896.0,971.9758263344626
Barangay 56,Pasay City,PH1307605056,1083.0,1062.8146886087113
Barangay 57,Pasay City,PH1307605057,938.0,1453.4217963879814
Barangay 58,Pasay City,PH1307605058,1527.0,1180.9052095652348
Barangay 59,Pasay City,PH1307605059,1514.0,1117.3180059732608
Barangay 60,Pasay City,PH1307605060,1101.0,1380.7507065685822
Barangay 61,Pasay City,PH1307605061,3154.0,3124.85686223416
Barangay 62,Pasay City,PH1307605062,1268.0,881.1369640602137
Barangay 63,Pasay City,PH1307605063,648.0,772.1303293311151
Barangay 64,Pasay City,PH1307605064,1646.0,1544.2606586622303
Barangay 65,Pasay City,PH1307605065,2869.0,1753.1900418930027
Barangay 66,Pasay City,PH1307605066,2809.0,2352.726532903045
Barangay 67,Pasay City,PH1307605067,1046.0,1317.1635029766082
Barangay 68,Pasay City,PH1307605068,981.0,436.02653891639443
Barangay 69,Pasay City,PH1307605069,1193.0,763.0464431036903
Barangay 70,Pasay City,PH1307605070,2081.0,1562.42843111708
Barangay 71,Pasay City,PH1307605071,680.0,753.9625568762654
Barangay 72,Pasay City,PH1307605072,1470.0,1189.9890957926598
Barangay 73,Pasay City,PH1307605073,722.0,563.2009461003428
Barangay 74,Pasay City,PH1307605074,429.0,617.7042634648922
Barangay 75,Pasay City,PH1307605075,1707.0,3161.1924071438593
Barangay 76,Pasay City,PH1307605076,25631.0,26234.263424803063
Barangay 77,Pasay City,PH1307605077,1750.0,1208.1568682475095
Barangay 78,Pasay City,PH1307605078,136.0,154.42606586622304
Barangay 79,Pasay City,PH1307605079,309.0,299.7682455050212
Barangay 80,Pasay City,PH1307605080,1261.0,663.1236946020165
Barangay 81,Pasay City,PH1307605081,2479.0,1226.3246407023594
Barangay 82,Pasay City,PH1307605082,601.0,463.27819759866907
Barangay 83,Pasay City,PH1307605083,821.0,1008.3113712441622
Barangay 84,Pasay City,PH1307605084,810.0,481.44597005351886
Barangay 85,Pasay City,PH1307605085,1326.0,1335.331275431458
Barangay 86,Pasay City,PH1307605086,1448.0,1235.408526929784
Barangay 87,Pasay City,PH1307605087,740.0,445.1104251438193
Barangay 88,Pasay City,PH1307605088,942.0,944.7241676521879
Barangay 89,Pasay City,PH1307605089,1432.0,372.43933532442026
Barangay 90,Pasay City,PH1307605090,1506.0,1080.9824610635612
Barangay 91,Pasay City,PH1307605091,1825.0,1253.576299384634
Barangay 92,Pasay City,PH1307605092,300.0,608.6203772374672
Barangay 93,Pasay City,PH1307605093,506.0,554.1170598729179
Barangay 94,Pasay City,PH1307605094,2418.0,1317.1635029766082
Barangay 95,Pasay City,PH1307605095,1151.0,1090.066347290986
Barangay 96,Pasay City,PH1307605096,941.0,826.6336466956644
Barangay 97,Pasay City,PH1307605097,1291.0,1099.150233518411
Barangay 98,Pasay City,PH1307605098,1411.0,1789.525586802702
Barangay 99,Pasay City,PH1307605099,1067.0,853.8853053779391
Barangay 100,Pasay City,PH1307605100,1243.0,2007.5388562608994
Barangay 101,Pasay City,PH1307605101,558.0,708.5431257391409
Barangay 102,Pasay City,PH1307605102,801.0,808.4658742408146
Barangay 103,Pasay City,PH1307605103,973.0,1180.9052095652348
Barangay 104,Pasay City,PH1307605104,1306.0,2125.6293772174226
Barangay 105,Pasay City,PH1307605105,574.0,563.2009461003428
Barangay 106,Pasay City,PH1307605106,1199.0,1153.6535508829602
Barangay 107,Pasay City,PH1307605107,1489.0,1571.512317344505
Barangay 108,Pasay City,PH1307605108,2094.0,2280.055443083646
Barangay 109,Pasay City,PH1307605109,1299.0,1008.3113712441622
Barangay 110,Pasay City,PH1307605110,2260.0,1735.0222694381528
Barangay 111,Pasay City,PH1307605111,1316.0,1199.0729820200847
Barangay 112,Pasay City,PH1307605112,659.0,1825.8611317124014
Barangay 113,Pasay City,PH1307605113,1677.0,1326.247389204033
Barangay 114,Pasay City,PH1307605114,1078.0,1053.7308023812866
Barangay 115,Pasay City,PH1307605115,1279.0,2725.165868227465
Barangay 116,Pasay City,PH1307605116,1348.0,490.5298562809437
Barangay 117,Pasay City,PH1307605117,916.0,445.1104251438193
Barangay 118,Pasay City,PH1307605118,1513.0,1671.4350658461785
Barangay 119,Pasay City,PH1307605119,1695.0,1435.2540239331317
Barangay 120,Pasay City,PH1307605120,359.0,817.5497604682396
Barangay 121,Pasay City,PH1307605121,921.0,1135.4857784281105
Barangay 122,Pasay City,PH1307605122,1205.0,1189.9890957926598
Barangay 123,Pasay City,PH1307605123,1217.0,1153.6535508829602
Barangay 124,Pasay City,PH1307605124,1722.0,1662.3511796187538
Barangay 125,Pasay City,PH1307605125,1554.0,1762.2739281204274
Barangay 126,Pasay City,PH1307605126,805.0,1017.395257471587
Barangay 127,Pasay City,PH1307605127,1770.0,2143.7971496722726
Barangay 128,Pasay City,PH1307605128,1444.0,1208.1568682475095
Barangay 129,Pasay City,PH1307605129,1081.0,917.4725089699133
Barangay 130,Pasay City,PH1307605130,3894.0,3161.19240714386
Barangay 131,Pasay City,PH1307605131,1605.0,2370.8943053578946
Barangay 132,Pasay City,PH1307605132,3967.0,3533.6317424682798
Barangay 133,Pasay City,PH1307605133,2140.0,1389.8345927960072
Barangay 134,Pasay City,PH1307605134,1867.0,1253.576299384634
Barangay 135,Pasay City,PH1307605135,2391.0,2479.900940086993
Barangay 136,Pasay City,PH1307605136,2178.0,2098.3777185351482
Barangay 137,Pasay City,PH1307605137,2349.0,1880.364449076951
Barangay 138,Pasay City,PH1307605138,1110.0,1308.0796167491833
Barangay 139,Pasay City,PH1307605139,956.0,1044.6469161538616
Barangay 140,Pasay City,PH1307605140,539.0,490.5298562809437
Barangay 141,Pasay City,PH1307605141,473.0,1008.3113712441622
Barangay 142,Pasay City,PH1307605142,377.0,454.1943113712442
Barangay 143,Pasay City,PH1307605143,817.0,1044.6469161538616
Barangay 144,Pasay City,PH1307605144,2033.0,1689.6028383010284
Barangay 145,Pasay City,PH1307605145,10288.0,7312.5284130770315
Barangay 146,Pasay City,PH1307605146,992.0,1308.0796167491833
Barangay 147,Pasay City,PH1307605147,1321.0,1180.9052095652348
Barangay 148,Pasay City,PH1307605148,2077.0,2934.0952514582377
Barangay 149,Pasay City,PH1307605149,365.0,299.7682455050212
Barangay 150,Pasay City,PH1307605150,736.0,563.2009461003428
Barangay 151,Pasay City,PH1307605151,1123.0,399.6909940066949
Barangay 152,Pasay City,PH1307605152,1521.0,1226.3246407023594
Barangay 153,Pasay City,PH1307605153,809.0,844.8014191505142
Barangay 154,Pasay City,PH1307605154,1065.0,426.94265268896953
Barangay 155,Pasay City,PH1307605155,418.0,1798.609473030127
Barangay 156,Pasay City,PH1307605156,3831.0,2634.3270059532165
Barangay 157,Pasay City,PH1307605157,2519.0,1389.8345927960072
Barangay 158,Pasay City,PH1307605158,1141.0,545.033173645493
Barangay 159,Pasay City,PH1307605159,1249.0,1480.673455070256
Barangay 160,Pasay City,PH1307605160,1101.0,1180.9052095652348
Barangay 161,Pasay City,PH1307605161,2893.0,2679.746437090341
Barangay 162,Pasay City,PH1307605162,2062.0,1080.9824610635612
Barangay 163,Pasay City,PH1307605163,1487.0,1226.3246407023594
Barangay 164,Pasay City,PH1307605164,1799.0,1344.4151616588829
Barangay 165,Pasay City,PH1307605165,5892.0,3951.4905089298245
Barangay 166,Pasay City,PH1307605166,1228.0,1308.0796167491833
Barangay 167,Pasay City,PH1307605167,626.0,572.2848323277677
Barangay 168,Pasay City,PH1307605168,539.0,1017.395257471587
Barangay 169,Pasay City,PH1307605169,2919.0,2788.7530718194394
Barangay 170,Pasay City,PH1307605170,880.0,1326.247389204033
Barangay 171,Pasay City,PH1307605171,3492.0,3442.792880194031
Barangay 172,Pasay City,PH1307605172,5502.0,4015.0777125217987
Barangay 173,Pasay City,PH1307605173,1708.0,1798.609473030127
Barangay 174,Pasay City,PH1307605174,1710.0,1317.1635029766082
Barangay 175,Pasay City,PH1307605175,1959.0,2316.3909879933453
Barangay 176,Pasay City,PH1307605176,1503.0,1535.1767724348053
Barangay 177,Pasay City,PH1307605177,6250.0,5831.854958006776
Barangay 178,Pasay City,PH1307605178,4496.0,3715.3094670167775
Barangay 179,Pasay City,PH1307605179,7649.0,5304.989556816132
Barangay 180,Pasay City,PH1307605180,1608.0,1026.479143699012
Barangay 181,Pasay City,PH1307605181,1918.0,1771.3578143478524
Barangay 182,Pasay City,PH1307605182,2938.0,1108.2341197458359
Barangay 183,Pasay City,PH1307605183,41113.0,59290.525406402216
Barangay 184,Pasay City,PH1307605184,14217.0,13298.80943695003
Barangay 185,Pasay City,PH1307605185,4738.0,5123.311832267635
Barangay 186,Pasay City,PH1307605186,2213.0,3252.0312694181084
Barangay 187,Pasay City,PH1307605187,5321.0,3161.19240714386
Barangay 188,Pasay City,PH1307605188,1975.0,1435.2540239331317
Barangay 189,Pasay City,PH1307605189,3437.0,1807.693359257552
Barangay 190,Pasay City,PH1307605190,4445.0,4787.208041852914
Barangay 191,Pasay City,PH1307605191,3226.0,7103.599029846259
Barangay 192,Pasay City,PH1307605192,4274.0,4714.536952033514
Barangay 193,Pasay City,PH1307605193,7654.0,8784.117981919862
Barangay 194,Pasay City,PH1307605194,4693.0,4151.336005933172
Barangay 195,Pasay City,PH1307605195,2512.0,2516.236484996693
Barangay 196,Pasay City,PH1307605196,1570.0,2171.0488083545474
Barangay 197,Pasay City,PH1307605197,3870.0,5459.415622682355
Barangay 198,Pasay City,PH1307605198,1645.0,2361.8104191304697
Barangay 199,Pasay City,PH1307605199,2316.0,2461.7331676321437
Barangay 200,Pasay City,PH1307605200,609.0,581.3687185551926
Barangay 201,Pasay City,PH1307605201,20673.0,24017.795185311392
Aguho,Pateros,PH1307606001,7448.0,7913.194392839047
Magtanggol,Pateros,PH1307606002,1452.0,2791.2201486235435
Martires del 96,Pateros,PH1307606003,5130.0,4422.748015537916
Poblacion,Pateros,PH1307606004,2089.0,2171.5806451612902
San Pedro,Pateros,PH1307606005,2252.0,2552.4599729775377
San Roque,Pateros,PH1307606006,4897.0,5337.995355514271
Santa Ana,Pateros,PH1307606007,30950.0,28810.39452795136
Santo Rosario-Kanluran,Pateros,PH1307606008,5504.0,5576.755531160277
Santo Rosario-Silangan,Pateros,PH1307606009,4744.0,3894.0647694646173
Tabacalera,Pateros,PH1307606010,2853.0,3848.58664077014
Tanyag (Bagong Tanyag),Taguig City,PH1307607001,24705.0,19722.881935407546
Bagumbayan,Taguig City,PH1307607002,55160.0,56234.859694782914
Bambang,Taguig City,PH1307607003,15749.0,12720.991600615165
Calzada,Taguig City,PH1307607004,32160.0,39457.64154737963
Hagonoy,Taguig City,PH1307607005,25455.0,28999.347332308054
Ibayo-Tipas,Taguig City,PH1307607006,28608.0,25596.392996569262
Ligid-Tipas,Taguig City,PH1307607007,10861.0,14603.603336093694
Lower Bicutan,Taguig City,PH1307607008,65652.0,50414.798178161596
Maharlika Village,Taguig City,PH1307607009,26241.0,21308.551756772744
Napindan,Taguig City,PH1307607010,27635.0,43602.95066840175
Palingon,Taguig City,PH1307607011,19628.0,26736.64994676446
Santa Ana,Taguig City,PH1307607012,24174.0,30953.225127173784
Central Signal Village (Signal Village),Taguig City,PH1307607013,47664.0,41191.78232580149
Tuktukan,Taguig City,PH1307607014,12414.0,11509.468591032768
Upper Bicutan,Taguig City,PH1307607015,47397.0,32152.870460191647
Ususan,Taguig City,PH1307607016,54814.0,44024.60818644268
Wawa,Taguig City,PH1307607017,15930.0,20785.933987933277
Western Bicutan,Taguig City,PH1307607018,89897.0,103003.21116763279
Central Bicutan,Taguig City,PH1307607019,37418.0,27781.88548444339
Fort Bonifacio,Taguig City,PH1307607020,12140.0,13991.902993020229
Katuparan,Taguig City,PH1307607021,29321.0,25946.784455222998
New Lower Bicutan,Taguig City,PH1307607022,59120.0,60837.459363539565
North Daang Hari,Taguig City,PH1307607023,14614.0,5386.526322015852
North Signal Village,Taguig City,PH1307607024,36487.0,33079.329232225246
Pinagsama,Taguig City,PH1307607025,59759.0,96708.04258843014
San Miguel,Taguig City,PH1307607026,11833.0,12833.829527978232
South Daang Hari,Taguig City,PH1307607027,25037.0,16201.150834023423
South Signal Village,Taguig City,PH1307607028,43946.0,38032.32035963563
