ADM4_EN,ADM3_EN,ADM4_PCODE,pop,pop_est
Barangay 1,City of Manila,PH1303901001,3119.0,3821.6685242615245
Barangay 2,City of Manila,PH1303901002,1666.0,1934.9358323086528
Barangay 3,City of Manila,PH1303901003,1232.0,1568.2932071470404
Barangay 4,City of Manila,PH1303901004,1717.0,2019.3631176362896
Barangay 5,City of Manila,PH1303901005,1321.0,1768.1071021672374
Barangay 6,City of Manila,PH1303901006,506.0,1077.6753728995232
Barangay 7,City of Manila,PH1303901007,1566.0,827.2851967675657
Barangay 8,City of Manila,PH1303901008,301.0,206.63081053197118
Barangay 9,City of Manila,PH1303901009,453.0,378.77107509591224
Barangay 10,City of Manila,PH1303901010,161.0,0.0
Barangay 11,City of Manila,PH1303901011,2790.0,1187.6811561878642
Barangay 12,City of Manila,PH1303901012,1723.0,1395.0617811215
Barangay 13,City of Manila,PH1303901013,2435.0,1351.3987879361268
Barangay 14,City of Manila,PH1303901014,2479.0,1025.1337346006994
Barangay 15,City of Manila,PH1303901015,1104.0,693.2820201073787
Barangay 16,City of Manila,PH1303901016,1371.0,1144.3233571965384
Barangay 17,City of Manila,PH1303901017,973.0,774.8294031671979
Barangay 18,City of Manila,PH1303901018,2006.0,2068.3855336944976
Barangay 19,City of Manila,PH1303901019,2260.0,1698.877069964295
Barangay 20,City of Manila,PH1303901020,43691.0,21565.149599294753
Barangay 25,City of Manila,PH1303901025,3000.0,2649.84896880208
Barangay 26,City of Manila,PH1303901026,2340.0,2580.1023844836027
Barangay 28,City of Manila,PH1303901028,2515.0,2729.261055785162
Barangay 29,City of Manila,PH1303901029,4422.0,2665.1950927346916
Barangay 30,City of Manila,PH1303901030,170.0,243.22071457757363
Barangay 31,City of Manila,PH1303901031,3101.0,2203.3728941117033
Barangay 32,City of Manila,PH1303901032,2221.0,1938.8878006266314
Barangay 33,City of Manila,PH1303901033,4343.0,2816.3167038237257
Barangay 34,City of Manila,PH1303901034,1930.0,1379.0230168304035
Barangay 35,City of Manila,PH1303901035,2289.0,1735.0629579705355
Barangay 36,City of Manila,PH1303901036,2267.0,1432.7803603263808
Barangay 37,City of Manila,PH1303901037,2456.0,1226.599918313844
Barangay 38,City of Manila,PH1303901038,3144.0,1776.8887274370359
Barangay 39,City of Manila,PH1303901039,2498.0,2127.1007035263174
Barangay 41,City of Manila,PH1303901041,3957.0,2568.6782674845767
Barangay 42,City of Manila,PH1303901042,2196.0,2145.943671572095
Barangay 43,City of Manila,PH1303901043,2949.0,1410.1685619744364
Barangay 44,City of Manila,PH1303901044,841.0,689.8003907880013
Barangay 45,City of Manila,PH1303901045,2312.0,2338.44141564072
Barangay 46,City of Manila,PH1303901046,2173.0,1756.26629736534
Barangay 47,City of Manila,PH1303901047,1677.0,2316.9430286565425
Barangay 48,City of Manila,PH1303901048,4191.0,1506.8688430137618
Barangay 49,City of Manila,PH1303901049,2184.0,789.3143435835616
Barangay 50,City of Manila,PH1303901050,3806.0,4342.553265014984
Barangay 51,City of Manila,PH1303901051,2614.0,2695.943109701154
Barangay 52,City of Manila,PH1303901052,2249.0,2621.9308929768013
Barangay 53,City of Manila,PH1303901053,3218.0,2818.2784626749026
Barangay 54,City of Manila,PH1303901054,1818.0,3284.862862203378
Barangay 55,City of Manila,PH1303901055,2427.0,2263.171945802804
Barangay 56,City of Manila,PH1303901056,3377.0,2724.7323687670246
Barangay 57,City of Manila,PH1303901057,815.0,1220.5729385835543
Barangay 58,City of Manila,PH1303901058,4088.0,3255.362066589944
Barangay 59,City of Manila,PH1303901059,1064.0,1924.739404229018
Barangay 60,City of Manila,PH1303901060,3800.0,1382.0517441217025
Barangay 61,City of Manila,PH1303901061,1087.0,2620.8255464791328
Barangay 62,City of Manila,PH1303901062,1877.0,2220.625123606056
Barangay 63,City of Manila,PH1303901063,1588.0,2061.9741496195174
Barangay 64,City of Manila,PH1303901064,443.0,829.8707543934826
Barangay 65,City of Manila,PH1303901065,1721.0,2341.646300264932
Barangay 66,City of Manila,PH1303901066,3388.0,3169.1372634697304
Barangay 67,City of Manila,PH1303901067,3641.0,2519.8033722138753
Barangay 68,City of Manila,PH1303901068,966.0,942.8389217331343
Barangay 69,City of Manila,PH1303901069,2143.0,2804.9470884978664
Barangay 70,City of Manila,PH1303901070,2405.0,1522.8895294460597
Barangay 71,City of Manila,PH1303901071,3486.0,2453.578850046023
Barangay 72,City of Manila,PH1303901072,3743.0,2861.1708727436376
Barangay 73,City of Manila,PH1303901073,2394.0,1269.7219131872985
Barangay 74,City of Manila,PH1303901074,711.0,1552.5142425228873
Barangay 75,City of Manila,PH1303901075,1631.0,2617.884215947744
Barangay 76,City of Manila,PH1303901076,1745.0,1902.2498479304704
Barangay 77,City of Manila,PH1303901077,1346.0,1532.582085080855
Barangay 78,City of Manila,PH1303901078,844.0,1762.508959742493
Barangay 79,City of Manila,PH1303901079,1601.0,917.5222281286095
Barangay 80,City of Manila,PH1303901080,2566.0,1383.648343481321
Barangay 81,City of Manila,PH1303901081,1848.0,1971.329109791899
Barangay 82,City of Manila,PH1303901082,2662.0,2290.3148333569625
Barangay 83,City of Manila,PH1303901083,1658.0,1632.3159994692066
Barangay 84,City of Manila,PH1303901084,1176.0,1177.9793228284263
Barangay 85,City of Manila,PH1303901085,4051.0,3081.376019863308
Barangay 86,City of Manila,PH1303901086,1662.0,1748.3577186939601
Barangay 87,City of Manila,PH1303901087,1639.0,2305.4256782589264
Barangay 88,City of Manila,PH1303901088,1052.0,925.9672136357221
Barangay 89,City of Manila,PH1303901089,728.0,1418.27791650319
Barangay 90,City of Manila,PH1303901090,645.0,1022.2162586777426
Barangay 91,City of Manila,PH1303901091,4453.0,3269.5316108557568
Barangay 92,City of Manila,PH1303901092,2519.0,2999.867428157987
Barangay 93,City of Manila,PH1303901093,4586.0,2534.0873424273177
Barangay 94,City of Manila,PH1303901094,2117.0,3359.1630830669324
Barangay 95,City of Manila,PH1303901095,4994.0,3522.188756120209
Barangay 96,City of Manila,PH1303901096,2230.0,4628.005740641018
Barangay 97,City of Manila,PH1303901097,3656.0,3637.35607871963
Barangay 98,City of Manila,PH1303901098,1877.0,1192.3050799721889
Barangay 99,City of Manila,PH1303901099,3682.0,105.59805915030039
Barangay 100,City of Manila,PH1303901100,2340.0,2336.7233360814266
Barangay 101,City of Manila,PH1303901101,13659.0,2768.4068801607095
Barangay 102,City of Manila,PH1303901102,4616.0,2736.115452555693
Barangay 103,City of Manila,PH1303901103,5071.0,3842.337589807746
Barangay 104,City of Manila,PH1303901104,5801.0,4317.118761773164
Barangay 105,City of Manila,PH1303901105,26494.0,11506.539590322445
Barangay 106,City of Manila,PH1303901106,2716.0,2225.7447901469823
Barangay 107,City of Manila,PH1303901107,7153.0,4768.333275591502
Barangay 108,City of Manila,PH1303901108,5114.0,3386.966860531143
Barangay 109,City of Manila,PH1303901109,3495.0,2758.146519925753
Barangay 110,City of Manila,PH1303901110,2431.0,1689.4044826405407
Barangay 111,City of Manila,PH1303901111,2676.0,1571.7768131893451
Barangay 112,City of Manila,PH1303901112,5840.0,3232.188829806683
Barangay 116,City of Manila,PH1303901116,6182.0,4984.111168508958
Barangay 117,City of Manila,PH1303901117,4262.0,2441.408859053957
Barangay 118,City of Manila,PH1303901118,10891.0,5185.09247396804
Barangay 119,City of Manila,PH1303901119,1877.0,2465.254843526318
Barangay 120,City of Manila,PH1303901120,3886.0,2225.6838834747946
Barangay 121,City of Manila,PH1303901121,4097.0,3391.978049963496
Barangay 122,City of Manila,PH1303901122,3830.0,2611.64984350059
Barangay 123,City of Manila,PH1303901123,8879.0,3616.6583228682434
Barangay 124,City of Manila,PH1303901124,307.0,2325.2163009698597
Barangay 125,City of Manila,PH1303901125,3749.0,1392.8728524744868
Barangay 126,City of Manila,PH1303901126,913.0,2505.7862744502067
Barangay 127,City of Manila,PH1303901127,574.0,1247.9519905400944
Barangay 128,City of Manila,PH1303901128,22298.0,8592.820747735135
Barangay 129,City of Manila,PH1303901129,5207.0,3533.3988727243004
Barangay 130,City of Manila,PH1303901130,1398.0,2013.766962978922
Barangay 131,City of Manila,PH1303901131,1258.0,2303.2899096595606
Barangay 132,City of Manila,PH1303901132,1151.0,3270.5968729658825
Barangay 133,City of Manila,PH1303901133,2317.0,4203.956796391335
Barangay 134,City of Manila,PH1303901134,1104.0,2522.87243743267
Barangay 135,City of Manila,PH1303901135,1946.0,2914.5269033239033
Barangay 136,City of Manila,PH1303901136,1302.0,2176.213814739123
Barangay 137,City of Manila,PH1303901137,1060.0,1933.8169598970294
Barangay 138,City of Manila,PH1303901138,3217.0,2873.0277206940455
Barangay 139,City of Manila,PH1303901139,440.0,690.860511997741
Barangay 140,City of Manila,PH1303901140,568.0,1750.061470998186
Barangay 141,City of Manila,PH1303901141,553.0,810.7348177136475
Barangay 142,City of Manila,PH1303901142,1721.0,2021.6502197193263
Barangay 143,City of Manila,PH1303901143,1421.0,830.9200938258541
Barangay 144,City of Manila,PH1303901144,893.0,1870.4761966254775
Barangay 145,City of Manila,PH1303901145,1109.0,1768.5705290205995
Barangay 146,City of Manila,PH1303901146,2724.0,4322.649011015131
Barangay 147,City of Manila,PH1303901147,2023.0,3753.3593337404973
Barangay 148,City of Manila,PH1303901148,1827.0,4816.910652410331
Barangay 149,City of Manila,PH1303901149,1569.0,2008.3411296418676
Barangay 150,City of Manila,PH1303901150,1922.0,2599.872590051655
Barangay 151,City of Manila,PH1303901151,1725.0,2861.9807918950755
Barangay 152,City of Manila,PH1303901152,6016.0,2626.0551557048957
Barangay 153,City of Manila,PH1303901153,1658.0,2342.8197556606733
Barangay 154,City of Manila,PH1303901154,774.0,1895.0596831948167
Barangay 155,City of Manila,PH1303901155,3292.0,1760.312140980669
Barangay 156,City of Manila,PH1303901156,1627.0,2082.4009756376518
Barangay 157,City of Manila,PH1303901157,1409.0,2069.836365129166
Barangay 158,City of Manila,PH1303901158,2037.0,2349.8247974648243
Barangay 159,City of Manila,PH1303901159,1595.0,1136.4245851804637
Barangay 160,City of Manila,PH1303901160,1399.0,1381.9530351719807
Barangay 161,City of Manila,PH1303901161,876.0,1499.8403475956245
Barangay 162,City of Manila,PH1303901162,586.0,1463.4322393097964
Barangay 163,City of Manila,PH1303901163,3850.0,3853.7372447767043
Barangay 164,City of Manila,PH1303901164,1824.0,1849.7744127194849
Barangay 165,City of Manila,PH1303901165,903.0,1047.5556020098431
Barangay 166,City of Manila,PH1303901166,860.0,2939.1185831966354
Barangay 167,City of Manila,PH1303901167,955.0,2394.530457626546
Barangay 168,City of Manila,PH1303901168,1154.0,2923.0369411209153
Barangay 169,City of Manila,PH1303901169,1100.0,3262.7900578083772
Barangay 170,City of Manila,PH1303901170,1245.0,2239.5467397922
Barangay 171,City of Manila,PH1303901171,1026.0,2922.4654292295095
Barangay 172,City of Manila,PH1303901172,1038.0,2172.80500367913
Barangay 173,City of Manila,PH1303901173,1704.0,2261.5376529032583
Barangay 174,City of Manila,PH1303901174,751.0,1331.1498259538741
Barangay 175,City of Manila,PH1303901175,996.0,2008.2435494332226
Barangay 176,City of Manila,PH1303901176,1312.0,2785.993833336195
Barangay 177,City of Manila,PH1303901177,3440.0,5080.503753119099
Barangay 178,City of Manila,PH1303901178,1324.0,2431.0634414208316
Barangay 179,City of Manila,PH1303901179,1034.0,3042.975182394972
Barangay 180,City of Manila,PH1303901180,2160.0,3231.266857887566
Barangay 181,City of Manila,PH1303901181,2334.0,2313.5777358070136
Barangay 182,City of Manila,PH1303901182,4072.0,5069.167958723304
Barangay 183,City of Manila,PH1303901183,8512.0,4586.615327499398
Barangay 184,City of Manila,PH1303901184,2126.0,3586.6932030906987
Barangay 185,City of Manila,PH1303901185,3399.0,3109.4050470236775
Barangay 186,City of Manila,PH1303901186,1492.0,2303.0999069523405
Barangay 187,City of Manila,PH1303901187,717.0,1215.0033997780722
Barangay 188,City of Manila,PH1303901188,872.0,1761.604388188565
Barangay 189,City of Manila,PH1303901189,1618.0,3047.8740088504237
Barangay 190,City of Manila,PH1303901190,1282.0,1899.0365494006173
Barangay 191,City of Manila,PH1303901191,754.0,1393.4745093052197
Barangay 192,City of Manila,PH1303901192,1771.0,2731.9397982065852
Barangay 193,City of Manila,PH1303901193,928.0,879.2073816625895
Barangay 194,City of Manila,PH1303901194,746.0,1212.2003696349918
Barangay 195,City of Manila,PH1303901195,1261.0,932.4998934352234
Barangay 196,City of Manila,PH1303901196,1468.0,1283.8370700085434
Barangay 197,City of Manila,PH1303901197,305.0,677.930269864405
Barangay 198,City of Manila,PH1303901198,3840.0,4159.068963771843
Barangay 199,City of Manila,PH1303901199,2240.0,2761.858420859309
Barangay 200,City of Manila,PH1303901200,757.0,1056.5616529612196
Barangay 201,City of Manila,PH1303901201,1166.0,2983.3774044455786
Barangay 202,City of Manila,PH1303901202,1289.0,3196.832200969773
Barangay 202-A,City of Manila,PH1303901922,1037.0,1339.86951880897
Barangay 203,City of Manila,PH1303901203,2014.0,4312.936400236824
Barangay 204,City of Manila,PH1303901204,1932.0,4443.040517066091
Barangay 205,City of Manila,PH1303901205,1832.0,3825.940952410042
Barangay 206,City of Manila,PH1303901206,2487.0,2737.9228627688244
Barangay 207,City of Manila,PH1303901207,1139.0,1259.9262743325996
Barangay 208,City of Manila,PH1303901208,454.0,1925.0670171119561
Barangay 209,City of Manila,PH1303901209,4704.0,3464.740381538457
Barangay 210,City of Manila,PH1303901210,3106.0,2386.026005795936
Barangay 211,City of Manila,PH1303901211,2102.0,2812.777713534147
Barangay 212,City of Manila,PH1303901212,2131.0,1902.0476506581772
Barangay 213,City of Manila,PH1303901213,3037.0,3251.853790991113
Barangay 214,City of Manila,PH1303901214,1323.0,1717.2220647974768
Barangay 215,City of Manila,PH1303901215,3147.0,1957.3280662452532
Barangay 216,City of Manila,PH1303901216,2237.0,2735.5558889022955
Barangay 217,City of Manila,PH1303901217,1025.0,1194.8994024777217
Barangay 218,City of Manila,PH1303901218,339.0,498.9661634421449
Barangay 219,City of Manila,PH1303901219,1117.0,2873.4342836165893
Barangay 220,City of Manila,PH1303901220,1290.0,2382.5761973440617
Barangay 221,City of Manila,PH1303901221,3395.0,2718.859872323078
Barangay 222,City of Manila,PH1303901222,1760.0,1988.7769177405776
Barangay 223,City of Manila,PH1303901223,1583.0,1067.0517344866555
Barangay 224,City of Manila,PH1303901224,1078.0,1337.4393183430277
Barangay 225,City of Manila,PH1303901225,2275.0,1771.3158590737348
Barangay 226,City of Manila,PH1303901226,1201.0,2101.6902859592683
Barangay 227,City of Manila,PH1303901227,1726.0,3683.3643176614364
Barangay 228,City of Manila,PH1303901228,2697.0,1501.0686621512618
Barangay 229,City of Manila,PH1303901229,1825.0,1481.1206112167931
Barangay 230,City of Manila,PH1303901230,2376.0,1220.4673671807916
Barangay 231,City of Manila,PH1303901231,1389.0,1928.3221202807276
Barangay 232,City of Manila,PH1303901232,1871.0,2768.1478849128953
Barangay 233,City of Manila,PH1303901233,724.0,1739.595911013251
Barangay 234,City of Manila,PH1303901234,2013.0,1528.6854885465323
Barangay 235,City of Manila,PH1303901235,1264.0,1965.9707878438942
Barangay 236,City of Manila,PH1303901236,603.0,946.5899117742829
Barangay 237,City of Manila,PH1303901237,223.0,513.699623683601
Barangay 238,City of Manila,PH1303901238,390.0,822.5175726395371
Barangay 239,City of Manila,PH1303901239,1631.0,1903.2315318648302
Barangay 240,City of Manila,PH1303901240,91.0,238.7181067703013
Barangay 241,City of Manila,PH1303901241,303.0,1450.0751632286874
Barangay 242,City of Manila,PH1303901242,454.0,1408.7719003836978
Barangay 243,City of Manila,PH1303901243,338.0,481.94275255354904
Barangay 244,City of Manila,PH1303901244,659.0,763.518766349787
Barangay 245,City of Manila,PH1303901245,318.0,693.3186916266089
Barangay 246,City of Manila,PH1303901246,1258.0,623.0260436322883
Barangay 247,City of Manila,PH1303901247,876.0,336.4471687880231
Barangay 248,City of Manila,PH1303901248,173.0,659.9594408288096
Barangay 249,City of Manila,PH1303901249,1750.0,1405.9856095861762
Barangay 250,City of Manila,PH1303901250,1232.0,1822.9304183487807
Barangay 251,City of Manila,PH1303901251,1339.0,1276.3603916350205
Barangay 252,City of Manila,PH1303901252,925.0,378.28210901070213
Barangay 253,City of Manila,PH1303901253,1339.0,2679.5591997285214
Barangay 254,City of Manila,PH1303901254,3513.0,2606.8844246669805
Barangay 255,City of Manila,PH1303901255,957.0,2777.8996952414377
Barangay 256,City of Manila,PH1303901256,1044.0,2178.37010335256
Barangay 257,City of Manila,PH1303901257,1341.0,878.7477990214511
Barangay 258,City of Manila,PH1303901258,708.0,1945.3600996357343
Barangay 259,City of Manila,PH1303901259,2014.0,1139.6964804161314
Barangay 260,City of Manila,PH1303901260,1935.0,413.44422053028035
Barangay 261,City of Manila,PH1303901261,800.0,417.13407225481234
Barangay 262,City of Manila,PH1303901262,3638.0,230.0494081678925
Barangay 263,City of Manila,PH1303901263,1317.0,190.54753840117615
Barangay 264,City of Manila,PH1303901264,2758.0,961.9606944214496
Barangay 265,City of Manila,PH1303901265,146.0,572.0346922430231
Barangay 266,City of Manila,PH1303901266,2072.0,0.0
Barangay 267,City of Manila,PH1303901267,1780.0,1470.2161631892716
Barangay 287,City of Manila,PH1303901287,3117.0,528.5858732647447
Barangay 288,City of Manila,PH1303901288,2800.0,112.70529549574559
Barangay 289,City of Manila,PH1303901289,1352.0,41.24422148714058
Barangay 290,City of Manila,PH1303901290,1713.0,805.2875899503928
Barangay 291,City of Manila,PH1303901291,2537.0,0.0
Barangay 292,City of Manila,PH1303901292,3113.0,876.8019261551609
Barangay 293,City of Manila,PH1303901293,3708.0,1077.9746907534418
Barangay 294,City of Manila,PH1303901294,1905.0,1068.5511724495648
Barangay 295,City of Manila,PH1303901295,1417.0,17.432999889295044
Barangay 296,City of Manila,PH1303901296,2273.0,101.26719032424255
Barangay 383,City of Manila,PH1303901383,2529.0,9.384333151758685
Barangay 384,City of Manila,PH1303901384,3830.0,372.2585760804378
Barangay 385,City of Manila,PH1303901385,3549.0,2940.0329663193006
Barangay 386,City of Manila,PH1303901386,1245.0,1507.5302117591716
Barangay 387,City of Manila,PH1303901387,2678.0,2151.9655012085927
Barangay 388,City of Manila,PH1303901388,1553.0,1084.9878513263716
Barangay 389,City of Manila,PH1303901389,1788.0,787.8228931447658
Barangay 390,City of Manila,PH1303901390,900.0,846.4492634773496
Barangay 391,City of Manila,PH1303901391,2633.0,1644.738042563712
Barangay 392,City of Manila,PH1303901392,1115.0,580.9098107370653
Barangay 393,City of Manila,PH1303901393,4130.0,2016.144177573693
Barangay 394,City of Manila,PH1303901394,1487.0,730.2590002293246
Barangay 306,City of Manila,PH1303901306,1273.0,570.4078772709121
Barangay 307,City of Manila,PH1303901307,1399.0,177.77752545036506
Barangay 308,City of Manila,PH1303901308,965.0,673.7831639419326
Barangay 309,City of Manila,PH1303901309,1162.0,2234.385796842837
Barangay 268,City of Manila,PH1303901268,609.0,296.91066429641046
Barangay 269,City of Manila,PH1303901269,1095.0,915.7918859098958
Barangay 270,City of Manila,PH1303901270,954.0,2006.8675203910855
Barangay 271,City of Manila,PH1303901271,1315.0,2651.487725191688
Barangay 272,City of Manila,PH1303901272,1103.0,1896.1753674892225
Barangay 273,City of Manila,PH1303901273,454.0,609.6063597640668
Barangay 274,City of Manila,PH1303901274,2062.0,1139.350495574849
Barangay 275,City of Manila,PH1303901275,20995.0,10299.687280986629
Barangay 276,City of Manila,PH1303901276,3077.0,1855.5710363691367
Barangay 281,City of Manila,PH1303901281,3436.0,3616.5123197253597
Barangay 282,City of Manila,PH1303901282,2503.0,969.4592701703026
Barangay 283,City of Manila,PH1303901283,1364.0,1854.3615821513933
Barangay 284,City of Manila,PH1303901284,1076.0,1181.4361489218516
Barangay 285,City of Manila,PH1303901285,2091.0,618.2708432575467
Barangay 286,City of Manila,PH1303901286,4216.0,1837.8044944823882
Barangay 297,City of Manila,PH1303901297,2015.0,22.152856804537812
Barangay 298,City of Manila,PH1303901298,1079.0,282.40178350726234
Barangay 299,City of Manila,PH1303901299,1447.0,477.62074660397013
Barangay 300,City of Manila,PH1303901300,1341.0,0.0
Barangay 301,City of Manila,PH1303901301,505.0,90.83295173181484
Barangay 302,City of Manila,PH1303901302,766.0,254.96410573078555
Barangay 303,City of Manila,PH1303901303,738.0,97.05172435995594
Barangay 304,City of Manila,PH1303901304,307.0,180.3317516880767
Barangay 305,City of Manila,PH1303901305,899.0,79.82302272480165
Barangay 310,City of Manila,PH1303901310,13761.0,5397.639578928419
Barangay 311,City of Manila,PH1303901311,1805.0,849.0045515595607
Barangay 312,City of Manila,PH1303901312,2945.0,169.57952499941118
Barangay 313,City of Manila,PH1303901313,3587.0,913.0945936767341
Barangay 314,City of Manila,PH1303901314,1630.0,579.5733677344043
Barangay 315,City of Manila,PH1303901315,2150.0,2243.978177599614
Barangay 316,City of Manila,PH1303901316,856.0,586.5533676787758
Barangay 317,City of Manila,PH1303901317,1573.0,1625.4788660616189
Barangay 318,City of Manila,PH1303901318,781.0,952.0745955928218
Barangay 319,City of Manila,PH1303901319,1358.0,1677.6857266587012
Barangay 320,City of Manila,PH1303901320,1416.0,1498.8912739899965
Barangay 321,City of Manila,PH1303901321,384.0,656.3246789656142
Barangay 322,City of Manila,PH1303901322,867.0,1343.8361817693096
Barangay 323,City of Manila,PH1303901323,1076.0,2100.907668844821
Barangay 324,City of Manila,PH1303901324,643.0,750.4116311509181
Barangay 325,City of Manila,PH1303901325,526.0,463.3058689844732
Barangay 326,City of Manila,PH1303901326,841.0,727.8217319219117
Barangay 327,City of Manila,PH1303901327,1242.0,1325.3954850870184
Barangay 328,City of Manila,PH1303901328,659.0,770.2571074225409
Barangay 329,City of Manila,PH1303901329,459.0,264.7139997659288
Barangay 330,City of Manila,PH1303901330,2949.0,544.8308342121796
Barangay 331,City of Manila,PH1303901331,860.0,2442.6883923048517
Barangay 332,City of Manila,PH1303901332,640.0,877.6545594157546
Barangay 333,City of Manila,PH1303901333,1024.0,1224.3948933787874
Barangay 334,City of Manila,PH1303901334,1467.0,1139.7849013512298
Barangay 335,City of Manila,PH1303901335,1078.0,375.3842385624041
Barangay 336,City of Manila,PH1303901336,1986.0,1940.2627054862314
Barangay 337,City of Manila,PH1303901337,1203.0,2743.8899464398364
Barangay 338,City of Manila,PH1303901338,1426.0,2269.9297382063714
Barangay 339,City of Manila,PH1303901339,1551.0,2313.32758332291
Barangay 340,City of Manila,PH1303901340,1785.0,2857.2912140938106
Barangay 341,City of Manila,PH1303901341,1615.0,2261.149674747354
Barangay 342,City of Manila,PH1303901342,1765.0,3349.6991927449367
Barangay 343,City of Manila,PH1303901343,3037.0,2109.878724946278
Barangay 344,City of Manila,PH1303901344,644.0,922.977417510545
Barangay 345,City of Manila,PH1303901345,1332.0,1346.5867843321985
Barangay 346,City of Manila,PH1303901346,1501.0,1297.8915692269004
Barangay 347,City of Manila,PH1303901347,1283.0,1117.0918959473445
Barangay 348,City of Manila,PH1303901348,955.0,1328.774858255321
Barangay 349,City of Manila,PH1303901349,548.0,564.9530111302737
Barangay 350,City of Manila,PH1303901350,8026.0,2048.117291176493
Barangay 351,City of Manila,PH1303901351,3415.0,4549.33693413299
Barangay 352,City of Manila,PH1303901352,1401.0,1832.706905990999
Barangay 353,City of Manila,PH1303901353,3010.0,3346.8138636227177
Barangay 354,City of Manila,PH1303901354,2200.0,3378.306949979295
Barangay 355,City of Manila,PH1303901355,1118.0,2428.6444259054706
Barangay 356,City of Manila,PH1303901356,443.0,1194.0574777208742
Barangay 357,City of Manila,PH1303901357,553.0,1586.935950344675
Barangay 358,City of Manila,PH1303901358,1167.0,1794.4013632296687
Barangay 359,City of Manila,PH1303901359,459.0,866.7784357071996
Barangay 360,City of Manila,PH1303901360,796.0,2361.94085751488
Barangay 361,City of Manila,PH1303901361,726.0,1578.2388930074526
Barangay 362,City of Manila,PH1303901362,290.0,1526.8272798385353
Barangay 363,City of Manila,PH1303901363,616.0,980.3630027390288
Barangay 364,City of Manila,PH1303901364,2057.0,2318.358024882654
Barangay 365,City of Manila,PH1303901365,1387.0,1151.4520581171994
Barangay 366,City of Manila,PH1303901366,1256.0,2291.0082331360304
Barangay 367,City of Manila,PH1303901367,2063.0,2690.404898760492
Barangay 368,City of Manila,PH1303901368,658.0,1466.9921006955165
Barangay 369,City of Manila,PH1303901369,1785.0,2011.1620633716916
Barangay 370,City of Manila,PH1303901370,628.0,755.1353577255132
Barangay 371,City of Manila,PH1303901371,858.0,1757.339487691433
Barangay 372,City of Manila,PH1303901372,4332.0,14558.000574636173
Barangay 373,City of Manila,PH1303901373,3977.0,2269.1237243920973
Barangay 374,City of Manila,PH1303901374,4221.0,2793.6674843794904
Barangay 375,City of Manila,PH1303901375,4466.0,1700.2084020676184
Barangay 376,City of Manila,PH1303901376,962.0,1148.927901286487
Barangay 377,City of Manila,PH1303901377,663.0,1325.6210958665908
Barangay 378,City of Manila,PH1303901378,683.0,2285.683391512961
Barangay 379,City of Manila,PH1303901379,729.0,700.2327086096345
Barangay 380,City of Manila,PH1303901380,957.0,1474.5168403042485
Barangay 381,City of Manila,PH1303901381,1473.0,2709.2149590702943
Barangay 382,City of Manila,PH1303901382,804.0,2287.4714462166066
Barangay 395,City of Manila,PH1303901395,1228.0,222.1361977524104
Barangay 396,City of Manila,PH1303901396,4237.0,49.616899144284446
Barangay 397,City of Manila,PH1303901397,8835.0,977.3911512310235
Barangay 398,City of Manila,PH1303901398,2413.0,2237.7309754653197
Barangay 399,City of Manila,PH1303901399,1647.0,1045.0946319054212
Barangay 400,City of Manila,PH1303901400,1458.0,469.02698357068294
Barangay 401,City of Manila,PH1303901401,2112.0,2018.5922206128455
Barangay 402,City of Manila,PH1303901402,2778.0,2044.6005173825638
Barangay 403,City of Manila,PH1303901403,755.0,407.9709192373819
Barangay 404,City of Manila,PH1303901404,1268.0,3.786692846321586
Barangay 405,City of Manila,PH1303901405,1153.0,1304.5968601280513
Barangay 406,City of Manila,PH1303901406,651.0,1028.0115785875716
Barangay 407,City of Manila,PH1303901407,2637.0,1316.5529032131828
Barangay 408,City of Manila,PH1303901408,1774.0,1714.5565320493233
Barangay 409,City of Manila,PH1303901409,1673.0,2557.8226220623287
Barangay 410,City of Manila,PH1303901410,2565.0,1466.6123513831628
Barangay 411,City of Manila,PH1303901411,2182.0,2609.21211999762
Barangay 412,City of Manila,PH1303901412,2015.0,926.9690891697632
Barangay 413,City of Manila,PH1303901413,1907.0,1699.8882463262544
Barangay 414,City of Manila,PH1303901414,1603.0,1695.9181443594134
Barangay 415,City of Manila,PH1303901415,795.0,1579.0994944509685
Barangay 416,City of Manila,PH1303901416,1099.0,174.18707242001523
Barangay 417,City of Manila,PH1303901417,1818.0,2796.8715876044917
Barangay 418,City of Manila,PH1303901418,2977.0,2913.731496405173
Barangay 419,City of Manila,PH1303901419,1567.0,2202.7537447459094
Barangay 420,City of Manila,PH1303901420,2890.0,2462.9495083856327
Barangay 421,City of Manila,PH1303901421,1264.0,2470.7826779187203
Barangay 422,City of Manila,PH1303901422,2650.0,2427.6213748002733
Barangay 423,City of Manila,PH1303901423,1369.0,2715.0090528952296
Barangay 424,City of Manila,PH1303901424,2079.0,2922.5476560138204
Barangay 425,City of Manila,PH1303901425,1792.0,3012.607919949299
Barangay 426,City of Manila,PH1303901426,1529.0,1996.1354297613198
Barangay 427,City of Manila,PH1303901427,395.0,1856.169222975878
Barangay 428,City of Manila,PH1303901428,924.0,2634.4277610677627
Barangay 429,City of Manila,PH1303901429,3113.0,2171.2107179657414
Barangay 430,City of Manila,PH1303901430,463.0,1124.019663422534
Barangay 431,City of Manila,PH1303901431,656.0,1278.3624108192164
Barangay 432,City of Manila,PH1303901432,3132.0,2793.3711927370455
